,masked_text,original_sentence_text_before_tokenisation,prediction,score,y
387,"Sales fell sharply at __NE_FROM__ ( - 15 % to 13,900 ) , __NE_TO__ ( - 32 % to 12,100 ) , __NE_OTHER__ ( - 34 % to 9,700 ) , __NE_OTHER__ ( - 43 % to 9,500 ) , __NE_OTHER__ ( - 51 % to 8,600 ) , __NE_OTHER__ ( - 57 % to 6,200 ) , __NE_OTHER__ ( - 41 % to 4,600 ) and GAZ LCV ( - 32 % to 4,300 ) .","Sales fell sharply at Hyundai (-15% to 13,900), Kia (-32% to 12,100), Toyota (-34% to 9,700), Renault (-43% to 9,500), Nissan (-51% to 8,600), Volkswagen (-57% to 6,200), Skoda (-41% to 4,600) and GAZ LCV (-32% to 4,300).",reject,0.997901082,0
388,"The findings are the “ best __NE_FROM__ could have hoped for , ” said Efraim Levy , an auto analyst at __NE_TO__ in New York .","The findings are the “best Toyota could have hoped for,” said Efraim Levy, an auto analyst at Standard & Poor's Equity Research in New York.",reject,0.8294275403,0
389,The __NE_FROM__ mid-sized sedan was overtaken in 2002 by the __NE_OTHER__ as the best-selling car in the U.S. -- a position that __NE_TO__ has n't relinquished since .,The Accord mid-sized sedan was overtaken in 2002 by the Camry as the best-selling car in the U.S. -- a position that Toyota hasn't relinquished since.,reject,0.8848319054,0
390,"By offering hefty discounts and tailored online advertising , the dealership in __NE_FROM__ ' s soon-to-be U.S. hometown has aggressively gone after customers who drive for __NE_TO__ , a smartphone-powered taxi service that allows people to earn money giving rides to strangers .","By offering hefty discounts and tailored online advertising, the dealership in Toyota's soon-to-be U.S. hometown has aggressively gone after customers who drive for Uber, a smartphone-powered taxi service that allows people to earn money giving rides to strangers.",reject,0.9522561431000001,0
391,"__NE_FROM__ marked its first U.S. production , signing __NE_OTHER__ ( later changed to __NE_TO__ ) to make truck beds .","Toyota marked its first U.S. production, signing Atlas Fabricators of Long Beach (later changed to TABC) to make truck beds.",reject,0.5009151697,0
392,"The __NE_FROM__ connection may reap benefits similar to other Japanese companies like __NE_OTHER__ , whose trading arm -- __NE_TO__ . -- recently took a stake in an Australian lithium miner .","The Mitsubishi-Nissan connection may reap benefits similar to other Japanese companies like Toyota Motor Corp., whose trading arm -- Toyota Tsusho Corp. -- recently took a stake in an Australian lithium miner.",reject,0.6039011478,0
393,"It ' s definitely sad to say goodbye to a brand , which offered funky and interesting vehicles , but current __NE_FROM__ owners do n't have to worry about maintaining their cars , as the company says __NE_TO__ will take care of everything .","It’s definitely sad to say goodbye to a brand, which offered funky and interesting vehicles, but current Scion owners don’t have to worry about maintaining their cars, as the company says Toyota USA will take care of everything.",reject,0.9630164504000001,0
394,"Lance Tenwolde , general manager of __NE_FROM__ , near blue-collar Oakland , saw three straight weekends of __NE_TO__ picketing .","Lance Tenwolde, general manager of Dublin Toyota, near blue-collar Oakland, saw three straight weekends of UAW picketing.",reject,0.6598692536,0
395,"We are honored and delighted to have once again been recognized by __NE_FROM__ , one of the most quality-minded vehicle manufacturers in the world ” , said __NE_TO__ ' s CEO Jan Carlson at the Award Winning Ceremony in Nagoya .","We are honored and delighted to have once again been recognized by Toyota, one of the most quality-minded vehicle manufacturers in the world”, said Autoliv’s CEO Jan Carlson at the Award Winning Ceremony in Nagoya.",B_supplies_A,0.3758035898,1
396,"__NE_FROM__ . last week said it would invest in mobility company __NE_OTHER__ . while __NE_OTHER__ invested $ 500 million in __NE_TO__ , __NE_OTHER__ ' s main U.S. rival .","Toyota Motor Corp. last week said it would invest in mobility company Uber Technologies Inc. while General Motors invested $500 million in Lyft, Uber's main U.S. rival.",reject,0.9607068896000001,0
397,"Under Farley , 48 , who joined __NE_FROM__ from __NE_TO__ . in 2007 , the No .","Under Farley, 48, who joined Ford from Toyota Motor Corp. in 2007, the No.",reject,0.8309285641,0
398,"The firm says auto retailing ' s five top franchises __NE_OTHER__ , __NE_OTHER__ , __NE_FROM__ , __NE_OTHER__ and __NE_OTHER__ have been supplemented by surging demand among dealership buyers for __NE_TO__ , __NE_OTHER__ , __NE_OTHER__ , __NE_OTHER__ and __NE_OTHER__ outlets .","The firm says auto retailing's five top franchises BMW, Honda, Lexus, Mercedes-Benz and Toyota have been supplemented by surging demand among dealership buyers for Audi, Chevrolet, Ford, Hyundai and Nissan outlets.",reject,0.9997273088,0
399,"Celeste Migliore , a spokeswoman for __NE_FROM__ in Torrance , Calif. , said in an e-mailed statement that the carmaker looked forward to presenting its arguments to the __NE_TO__ .","Celeste Migliore, a spokeswoman for Toyota Motor Sales USA in Torrance, Calif., said in an e-mailed statement that the carmaker looked forward to presenting its arguments to the U.S. Court of Appeals.",ownership,0.3786328137,4
400,__NE_FROM__ to End Battery Supply Deal with __NE_TO__ .,Tesla to End Battery Supply Deal with Toyota .,A_supplies_B,0.3574102223,2
401,"__NE_OTHER__ extends global sales lead over __NE_FROM__ , __NE_TO__ after first half .","Toyota extends global sales lead over GM, VW after first half.",reject,0.6519200206,0
402,""" Carter and Jim Lentz , __NE_FROM__ , say the worst of __NE_TO__ ' s sales troubles are over .","""  Carter and Jim Lentz, Toyota Motor Sales COO, say the worst of Toyota's sales troubles are over.",reject,0.8263545632,0
403,"__NE_FROM__ used to be able to grow simply by manufacturing the cars it made best , but now it needs to make gasoline and diesel cars , hybrids and electric vehicles , "" said Mitsushige Akino of __NE_TO__ in Tokyo .","Toyota used to be able to grow simply by manufacturing the cars it made best, but now it needs to make gasoline and diesel cars, hybrids and electric vehicles,"" said Mitsushige Akino of Ichiyoshi Investment Management Co. in Tokyo.",B_supplies_A,0.6579227448,1
404,"The __NE_FROM__ scored 99 out of 100 points , the best since __NE_TO__ ' s Lexus LS460L in 2007 .","The Model S scored 99 out of 100 points, the best since Toyota Motor Corp.'s Lexus LS460L in 2007.",reject,0.5555592775,0
405,__NE_OTHER__ joins __NE_FROM__ in bid to resist __NE_TO__ car screen dominance .,Toyota joins Ford in bid to resist Apple-Google car screen dominance.,reject,0.9212487936,0
406,"__NE_OTHER__ in __NE_FROM__ , __NE_TO__ .","Probes Door Fires in Chevrolet, Toyota Models.",reject,0.9121546149,0
407,"TOKYO — __NE_FROM__ and __NE_TO__ are tightening technical ties with plans to jointly develop a sports car platform , lithium-air batteries and new lightweight materials .","TOKYO — Toyota Motor Corp. and BMW are tightening technical ties with plans to jointly develop a sports car platform, lithium-air batteries and new lightweight materials.",B_supplies_A,0.632542491,1
408,"Both vehicles also get sport versions with real hardware changes , effectively expanding the __NE_FROM__ and Corolla families in much the same way __NE_TO__ has done with the new generations of the Camry sedan , RAV4 crossover and Prius hybrid .","Both vehicles also get sport versions with real hardware changes, effectively expanding the Avalon and Corolla families in much the same way Toyota has done with the new generations of the Camry sedan, RAV4 crossover and Prius hybrid.",reject,0.7892526984,0
409,__NE_FROM__ and __NE_TO__ officials declined to say how many cars could be affected or how many complaints have been filed .,Toyota and Subaru officials declined to say how many cars could be affected or how many complaints have been filed.,reject,0.7052934766000001,0
410,"It has been in business since 1950 and supplies companies such as __NE_OTHER__ , __NE_OTHER__ , __NE_FROM__ , __NE_TO__ and __NE_OTHER__ .","It has been in business since 1950 and supplies companies such as Honda, Toyota, Nissan, Isuzu and Subaru.",reject,0.9191783071,0
411,"__NE_FROM__ won new regional contracts with blue chip customers such as __NE_TO__ , __NE_OTHER__ , __NE_OTHER__ , __NE_OTHER__ or __NE_OTHER__ .","GEFCO won new regional contracts with blue chip customers such as SKODA, Toyota, Volvo Cars, Mitsubishi Motors or BMW.",reject,0.7721406817,0
412,"If buyers do n't absorb enough inventory , more automakers , including __NE_FROM__ and __NE_TO__ , may need to follow __NE_OTHER__ ' s lead by trimming production to avoid margin-slicing discounts .","If buyers don’t absorb enough inventory, more automakers, including Toyota and Honda, may need to follow Ford’s lead by trimming production to avoid margin-slicing discounts.",reject,0.9429701567000001,0
413,"__NE_FROM__ would follow __NE_OTHER__ , whose battery-powered __NE_OTHER__ goes on sale this month , as well as __NE_TO__ and __NE_OTHER__ electric cars and plug-ins planned for 2012 .","Mazda would follow Nissan Motor Co., whose battery-powered Leaf goes on sale this month, as well as Toyota Motor Corp. and Honda Motor Co. electric cars and plug-ins planned for 2012.",reject,0.9715912342,0
414,__NE_FROM__ + __NE_TO__ + __NE_OTHER__ Fourth consecutive year of increase and a record high,Toyota + Daihatsu + Hino Fourth consecutive year of increase and a record high,reject,0.7031506896,0
415,"__NE_FROM__ ' s Indian venture has introduced the Etios Liva , a premium hatchback at a starting price of about € 6,200 slightly below the market ' s best-selling __NE_OTHER__ and Swift models from __NE_TO__ .","Toyota Motor Corp.'s Indian venture has introduced the Etios Liva, a premium hatchback at a starting price of about €6,200 slightly below the market's best-selling Ritz and Swift models from Maruti Suzuki Ltd.",reject,0.6735070348000001,0
416,__NE_FROM__ and __NE_TO__ hybrids also use Atkinson cycle engines .,Ford and Toyota hybrids also use Atkinson cycle engines.,reject,0.5961166024,0
417,"Leaders from __NE_OTHER__ , __NE_OTHER__ , __NE_OTHER__ , __NE_OTHER__ , __NE_OTHER__ , __NE_FROM__ , __NE_TO__ , __NE_OTHER__ , __NE_OTHER__ and __NE_OTHER__ also attended .","Leaders from BMW, Honda, Hyundai, Jaguar / Land Rover, Kia, Mazda, Mitsubishi, Nissan, Toyota and Volvo also attended.",reject,0.9946727157,0
418,"For those of you who are here who are Caucasian , you ' ve always been the majority , "" Jack Hollis , __NE_FROM__ group vice president for marketing , told a gathering at the __NE_TO__ here last week .","For those of you who are here who are Caucasian, you've always been the majority,"" Jack Hollis, Toyota Motor Sales' group vice president for marketing, told a gathering at the Automotive News Marketing Seminar here last week.",reject,0.9794111848,0
419,"__NE_OTHER__ and __NE_OTHER__ have a long-standing relationship in support of hydrogen infrastructure development , dating back to the 2009 opening of __NE_FROM__ ' s only dedicated hydrogen refueling station at our facility in Torrance , California , ” Craig Scott , __NE_TO__ senior manager , __NE_OTHER__ , said .","Toyota and Shell have a long-standing relationship in support of hydrogen infrastructure development, dating back to the 2009 opening of Shell’s only dedicated hydrogen refueling station at our facility in Torrance, California,” Craig Scott, Advanced Technology Vehicle senior manager, Toyota Motor North America, said.",reject,0.7813257575,0
420,__NE_FROM__ developed an actual hoverboard a few years ago under its __NE_TO__ branding .,Toyota developed an actual hoverboard a few years ago under its Lexus branding.,A_supplies_B,0.514500916,2
421,"Last month , 3.4 million vehicles worldwide made by __NE_FROM__ , __NE_OTHER__ , __NE_OTHER__ and __NE_OTHER__ were recalled because of the airbags made by __NE_TO__ , the world ' s second-largest manufacturer of airbags and seatbelts .","Last month, 3.4 million vehicles worldwide made by Toyota Motor Corp., Nissan Motor Co., Honda Motor Co. and Mazda Motor Corp. were recalled because of the airbags made by Takata, the world's second-largest manufacturer of airbags and seatbelts.",reject,0.7226002216,0
422,"An IPO at that amount , which could take place early next year according to the __NE_FROM__ , is far more than __NE_TO__ ' s most recent valuation of about $ 76 billion , following a $ 500 million investment from __NE_OTHER__ . in August .","An IPO at that amount, which could take place early next year according to the Journal, is far more than Uber’s most recent valuation of about $76 billion, following a $500 million investment from Toyota Motor Corp. in August.",reject,0.9886222482,0
423,Few cars better embody the wide divergence in the corporate cultures of __NE_FROM__ and __NE_TO__ than these two hybrids .,Few cars better embody the wide divergence in the corporate cultures of Toyota and Honda than these two hybrids.,reject,0.6216309071,0
424,"Its more than 80-year history as part of __NE_FROM__ has given __NE_TO__ a competitive advantge , by helping the firm get its foot in the door at North American carmakers .","Its more than 80-year history as part of Toyota has given TBA a competitive advantge, by helping the firm get its foot in the door at North American carmakers.",B_supplies_A,0.4737778306,1
425,"__NE_FROM__ has seemed cluttered with too many board members , and that has had consequences , "" said Tadashi Usui , an analyst at __NE_TO__ .","Toyota has seemed cluttered with too many board members, and that has had consequences,"" said Tadashi Usui, an analyst at Moody's K.K.",reject,0.8208747506,0
426,"Mexico ' s first fuel economy standard , nearly three years in the making , is stalled because of challenges from __NE_FROM__ , __NE_OTHER__ , __NE_TO__ and other automakers .","Mexico's first fuel economy standard, nearly three years in the making, is stalled because of challenges from Toyota Motor Corp., Ford Motor Co., Chrysler Group and other automakers.",reject,0.7381125093,0
427,"__NE_FROM__ , based in Southfield , received $ 35 million for it share in __NE_TO__ in Princeton , Ind. , which makes seats and other interior parts for __NE_OTHER__ ' s __NE_OTHER__ minivans that are assembled in Princeton .","Lear, based in Southfield, received $35 million for it share in Total Interior Systems America LLC in Princeton, Ind., which makes seats and other interior parts for Toyota Motor Corp.'s Sienna minivans that are assembled in Princeton.",A_supplies_B,0.499256283,2
428,"I am pleased that Secretary Slater has accepted our invitation to lead the distinguished group of safety and quality experts who will help __NE_OTHER__ to improve its quality controls in North America , ” Yoshi Inaba , president of __NE_FROM__ ' s __NE_TO__ , said in a statement .","I am pleased that Secretary Slater has accepted our invitation to lead the distinguished group of safety and quality experts who will help Toyota to improve its quality controls in North America,” Yoshi Inaba, president of Toyota's North American Operations, said in a statement.",reject,0.8718728423000001,0
429,__NE_FROM__ is also readying a plug-in version of the __NE_TO__ it expects to launch in 2012 that the Japanese automaker has said will undercut the __NE_OTHER__ on price .,Toyota is also readying a plug-in version of the Prius it expects to launch in 2012 that the Japanese automaker has said will undercut the Volt on price.,reject,0.3489921093,0
430,"For more than 25 years , the contest among Japanese car makers in North America has been a two-horse race , led by __NE_FROM__ with __NE_OTHER__ in second place and __NE_TO__ . in the rear view mirror -- trailing far behind .","For more than 25 years, the contest among Japanese car makers in North America has been a two-horse race, led by Toyota Motor Corp. with Honda Motor Co. in second place and Nissan Motor Corp. in the rear view mirror -- trailing far behind.",reject,0.7494795322000001,0
431,Kahn sold a __NE_FROM__ store for $ 30 million and turned those proceeds over to __NE_TO__ .,Kahn sold a Toyota store for $30 million and turned those proceeds over to NMAC.,ownership,0.3002196252,4
432,"Working with __NE_FROM__ and other leading automakers , __NE_TO__ created SmartDeviceLink.com","Working with Toyota Motor Corp. and other leading automakers, Ford created SmartDeviceLink.com",reject,0.386762172,0
433,"If anything , the __NE_FROM__ would be an easy way for __NE_TO__ to enter the popular segment without much investment .","If anything, the Corolla Cross would be an easy way for Toyota to enter the popular segment without much investment.",reject,0.8371607661,0
434,"2018 BMW Z5 , __NE_FROM__ successor will reportedly be built by __NE_TO__ .","2018 BMW Z5, Toyota Supra successor will reportedly be built by Magna Steyr.",reject,0.3406837881,0
435,"Brian Lyons , a spokesman for __NE_FROM__ , said , "" We ' re cooperating fully with __NE_TO__ ' s preliminary investigation .","Brian Lyons, a spokesman for Toyota Motor Co., said, ""We're cooperating fully with NHTSA's preliminary investigation.",reject,0.8140922189,0
436,__NE_OTHER__ to show latest __NE_FROM__ at __NE_TO__ in Detroit .,Toyota to show latest Intelligent Transport System Safety and Environmental Initiatives at World Congress in Detroit.,reject,0.9163652062000001,0
437,"Nearly 1,500 __NE_FROM__ and __NE_TO__ dealerships , and ,","Nearly 1,500 Toyota and Lexus dealerships, and,",reject,0.6397212148,0
438,U.S. consumers have filed a lawsuit against __NE_FROM__ and __NE_TO__ . accusing the companies of violating consumer protection laws and engaging in fraud by concealing the use of sub-standard metal components in vehicles .,U.S. consumers have filed a lawsuit against Kobe Steel Ltd. and Toyota Motor Corp. accusing the companies of violating consumer protection laws and engaging in fraud by concealing the use of sub-standard metal components in vehicles.,reject,0.9595329165,0
439,A $ 6.8 million Work Ready Skills initiative grant will help convert the __NE_FROM__ office and engineering lab into the new __NE_TO__ .,A $6.8 million Work Ready Skills initiative grant will help convert the Toyota office and engineering lab into the new Ignite Institute.,reject,0.6152935624,0
440,"__NE_FROM__ ' s __NE_OTHER__ unit may get a version of the new rear-drive sports car that __NE_OTHER__ is co-developing with Subaru-maker __NE_TO__ , according to multiple media reports .","Toyota Motor Corp.'s Scion unit may get a version of the new rear-drive sports car that Toyota is co-developing with Subaru-maker Fuji Heavy Industries Ltd., according to multiple media reports.",reject,0.7804591656000001,0
441,"Temporary external transfer to __NE_FROM__ , __NE_TO__ .","Temporary external transfer to Toyota Kagoshima Parts Distributor Co., Ltd.",reject,0.6432974339,0
442,"__NE_FROM__ , __NE_TO__ and __NE_OTHER__ recorded losses of 10 % , 7 % and 11 % , respectively .","Fiat, General Motors and Toyota recorded losses of 10%, 7% and 11%, respectively.",reject,0.5835473537,0
443,__NE_FROM__ and __NE_TO__ divisions posted best-ever month for light truck sales,Toyota and Lexus divisions posted best-ever month for light truck sales,reject,0.47346267100000006,0
444,"__NE_FROM__ , helped by a strong recovery following production problems in 2011 tied to natural disasters , overtook __NE_TO__ last year to again become the best-selling automaker in the world .","Toyota, helped by a strong recovery following production problems in 2011 tied to natural disasters, overtook GM last year to again become the best-selling automaker in the world.",reject,0.7728362679,0
445,Just how cool a vehicle can be will be abundantly clear at __NE_FROM__ ' s 2015 __NE_TO__,Just how cool a vehicle can be will be abundantly clear at Toyota’s 2015 Specialty Equipment Market Association,A_supplies_B,0.4996136427,2
446,"Beginning June 4 , __NE_OTHER__ will be back to full production of the U.S. - built __NE_OTHER__ , __NE_OTHER__ , __NE_FROM__ , __NE_OTHER__ , __NE_OTHER__ , __NE_OTHER__ , __NE_OTHER__ and __NE_TO__ , said Bob Carter , general manager of __NE_OTHER__ .","Beginning June 4, Toyota will be back to full production of the U.S.-built Avalon, Camry, Corolla, Highlander, Matrix, Sequoia, Sienna and Venza, said Bob Carter, general manager of Toyota Division.",reject,0.9957069755000001,0
447,"While sales of __NE_FROM__ ' s Leaf electric vehicle have fallen short of targets , __NE_TO__ sells nearly 700,000 hybrids a year globally .","While sales of Nissan's Leaf electric vehicle have fallen short of targets, Toyota sells nearly 700,000 hybrids a year globally.",B_supplies_A,0.4885404706,1
448,"Expenses are driven higher by the huge distance between the __NE_FROM__ plant and the Midwest , where most of __NE_TO__ ' s suppliers have set up factories .","Expenses are driven higher by the huge distance between the NUMMI plant and the Midwest, where most of Toyota’s suppliers have set up factories.",ownership,0.2905036211,4
449,"__NE_OTHER__ president , Akio Toyoda , who is also Chief Branding Officer and master driver for __NE_FROM__ , inspired development of the __NE_TO__ .","Toyota Motor Corporation president, Akio Toyoda, who is also Chief Branding Officer and master driver for Lexus, inspired development of the LC.",reject,0.7530979514,0
450,__NE_FROM__ earns legitimacy with __NE_TO__ investment .,Tesla earns legitimacy with Toyota investment.,reject,0.6127243042,0
451,"The project , dubbed __NE_FROM__ , managed to retain a large majority of __NE_TO__ ' s workers from three states — California , Kentucky and New York — with minimal disruption to the company and its employees .","The project, dubbed One Toyota, managed to retain a large majority of Toyota's workers from three states — California, Kentucky and New York — with minimal disruption to the company and its employees.",B_supplies_A,0.5899683833,1
452,__NE_FROM__ and __NE_TO__ did n't immediately respond to emails and phone calls seeking comment .,Toyota and Nissan didn’t immediately respond to emails and phone calls seeking comment.,reject,0.9780242443,0
453,"Sullivan ' s __NE_FROM__ dealership is one of just eight stores in California chosen by __NE_TO__ to sell the Mirai , a sedan that ' s powered by hydrogen fuel and promises a 312-mile range .","Sullivan's Toyota Santa Monica dealership is one of just eight stores in California chosen by Toyota to sell the Mirai, a sedan that's powered by hydrogen fuel and promises a 312-mile range.",B_supplies_A,0.7009815574,1
454,"In February 1995 , __NE_OTHER__ reported : "" The heads of __NE_FROM__ , __NE_OTHER__ and __NE_TO__ . -- each eyeing the Shanghai project -- are all but tripping over each other in China .","In February 1995, Automotive News reported: ""The heads of General Motors, Ford Motor Co. and Toyota Motor Corp. -- each eyeing the Shanghai project -- are all but tripping over each other in China.",reject,0.9792087078,0
455,This merger is in accordance with the __NE_FROM__ plan __NE_TO__ launched in 2016 .,This merger is in accordance with the J-ReBORN plan Toyota launched in 2016.,reject,0.3550179303,0
456,"__NE_FROM__ promoted Ray Tanguay , managing officer for North American engineering and manufacturing , to senior managing officer for __NE_TO__ , effective April 1 .","Toyota promoted Ray Tanguay, managing officer for North American engineering and manufacturing, to senior managing officer for Toyota Motor North America, effective April 1.",reject,0.8659333587,0
457,"__NE_FROM__ announces its production , domestic sales , and export results for January 2015 , including those for subsidiaries __NE_OTHER__ , __NE_TO__ , and __NE_OTHER__ .","Toyota Motor Corporation announces its production, domestic sales, and export results for January 2015, including those for subsidiaries Daihatsu Motor Co., Ltd., and Hino Motors, Ltd.",reject,0.9205022454,0
458,"Upham said Tier 2 inflator manufacturers such as __NE_OTHER__ “ stand to gain the most ” if __NE_FROM__ , __NE_OTHER__ and __NE_TO__ seek an alternative supply source .","Upham said Tier 2 inflator manufacturers such as Daicel “stand to gain the most” if Honda, Nissan and Toyota seek an alternative supply source.",reject,0.9900470376,0
459,"__NE_FROM__ , __NE_OTHER__ and __NE_TO__ Begin Verification Testing for ‘ Connected Taxis ' .","Toyota, KDDI and Tokyo Hire-Taxi Association Begin Verification Testing for ‘Connected Taxis’.",reject,0.7350127101,0
460,"Although __NE_FROM__ threatens to supplant __NE_TO__ . as the world ' s largest automaker based on vehicle sales this year and its __NE_OTHER__ and __NE_OTHER__ luxury brands continue to generate boatloads of profits , the group has a host of problems apart from the U.S. __NE_OTHER__ brand ' s operating margin , just 2.5 percent last year , is far from the 2018 target of 6 percent .","Although Volkswagen Group threatens to supplant Toyota Motor Corp. as the world's largest automaker based on vehicle sales this year and its Audi and Porsche luxury brands continue to generate boatloads of profits, the group has a host of problems apart from the U.S.  VW brand's operating margin, just 2.5 percent last year, is far from the 2018 target of 6 percent.",reject,0.9724011421000001,0
461,"__NE_FROM__ ' s __NE_OTHER__ 1 , Japan plant produces the __NE_OTHER__ and __NE_TO__ .","Toyota Motor Corporation’s Kyushu 1, Japan  plant produces the Lexus CT and RX.",reject,0.6123227477000001,0
462,"__NE_OTHER__ , __NE_FROM__ , __NE_TO__ CO2 Targets 3 Years Early .","Renault, Toyota, Volvo Meet Europe CO2 Targets 3 Years Early.",reject,0.82810992,0
463,"Most __NE_FROM__ , __NE_OTHER__ , __NE_TO__ plants resume operations after snowstorm .","Most GM, Ford, Toyota plants resume operations after snowstorm.",reject,0.9481191039,0
464,"In fact , toy car manufacturer __NE_FROM__ partnered with __NE_TO__ to have its Bruiser ( a 1 / 10 scale toy Hilux ) pull a real Toyota Hilux pickup truck .","In fact, toy car manufacturer Tamiya partnered with Toyota UK to have its Bruiser (a 1 / 10 scale toy Hilux) pull a real Toyota Hilux pickup truck.",B_supplies_A,0.43327984210000003,1
465,It normally takes four to five years for established players like __NE_FROM__ and __NE_TO__ . to come up with a new car from the ground up .,It normally takes four to five years for established players like General Motors and Toyota Motor Corp. to come up with a new car from the ground up.,B_supplies_A,0.5920321941000001,1
466,__NE_FROM__ was thrilled to partner with __NE_TO__ on this program and congratulates our three inaugural fellows .,ECS was thrilled to partner with Toyota on this program and congratulates our three inaugural fellows.,reject,0.3388880193,0
467,"The future generation of several __NE_FROM__ and __NE_OTHER__ cars will allegedly source their rear-drive platform and inline-six engine from __NE_OTHER__ , according to a rumor citing unnamed insiders from __NE_TO__ in Japan .","The future generation of several Toyota and Lexus cars will allegedly source their rear-drive platform and inline-six engine from Mazda, according to a rumor citing unnamed insiders from Best Car in Japan.",reject,0.9120563269,0
468,O'Brien worked at __NE_FROM__ ' s U.S. unit from 1987 to 1996 in a series of marketing and planning jobs before a 14-year stint at __NE_TO__ .,O'Brien worked at Hyundai's U.S. unit from 1987 to 1996 in a series of marketing and planning jobs before a 14-year stint at Toyota.,reject,0.6419521570000001,0
469,"__NE_OTHER__ , __NE_FROM__ and __NE_TO__ are as closely matched as they ever have been , and each has big motivation to go out and claim one of the biggest prizes in world motorsport .","Porsche, Audi and Toyota are as closely matched as they ever have been, and each has big motivation to go out and claim one of the biggest prizes in world motorsport.",reject,0.7802724242,0
470,"Last week insurance company __NE_FROM__ . filed a lawsuit in the U.S. against __NE_TO__ , arguing that the company should reimburse it for $ 3 million ( € 2.2 million ) in claims paid for crash damage caused by unintended acceleration .","Last week insurance company Allstate Corp. filed a lawsuit in the U.S. against Toyota, arguing that the company should reimburse it for $3 million (€2.2 million) in claims paid for crash damage caused by unintended acceleration.",reject,0.9688189626,0
471,__NE_FROM__ purchasing executive joins __NE_TO__ panel .,Toyota purchasing executive joins World Congress panel.,reject,0.8439885378,0
472,"Co . __NE_FROM__ ' s __NE_TO__ luxury brand posted an 8.8 percent increase to 17,637 in January .","Co. Toyota Motor Corp.'s Lexus luxury brand posted an 8.8 percent increase to 17,637 in January.",reject,0.5160413384,0
473,"Possible impediments to sale __NE_FROM__ ' s __NE_TO__ operations are based within a larger site owned by the company , which could make it much harder to sell as an independent entity .","Possible impediments to sale Toyota's F1 operations are based within a larger site owned by the company, which could make it much harder to sell as an independent entity.",reject,0.4179005623,0
474,__NE_FROM__ says it is looking into whether __NE_OTHER__ and __NE_TO__ obtained the switches from the same supplier and if any other carmakers use the component .,NHTSA says it is looking into whether GM and Toyota obtained the switches from the same supplier and if any other carmakers use the component.,reject,0.7469872236,0
475,"When Lee Ki-Sang was tapped to lead __NE_FROM__ ' s eco-car powertrain division in 2005 , rival __NE_TO__ . already had an eight-year lead in hybrid vehicles .","When Lee Ki-Sang was tapped to lead Hyundai Motor Group's eco-car powertrain division in 2005, rival Toyota Motor Corp. already had an eight-year lead in hybrid vehicles.",reject,0.689668417,0
476,"The winners will get the chance to present their results in a dedicated presentation at the Aachen Body Engineering Days 2018 ( Sept. 20-22 , 2018 ) , and have the opportunity to bring their technologies to a board formed by the six __NE_OTHER__ ( __NE_OTHER__ , __NE_FROM__ , __NE_OTHER__ , __NE_OTHER__ , __NE_TO__ , __NE_OTHER__ ) . .","The winners will get the chance to present their results in a dedicated presentation at the Aachen Body Engineering Days 2018 (Sept. 20-22, 2018), and have the opportunity to bring their technologies to a board formed by the six ALLIANCE OEM’s (Daimler, Volvo, Opel, Toyota, Volkswagen, Centro Ricerche FCA)..",reject,0.9988766313,0
477,"” First-time winners include the __NE_OTHER__ , __NE_OTHER__ , __NE_OTHER__ v , __NE_FROM__ , __NE_OTHER__ , __NE_TO__ , __NE_OTHER__ and __NE_OTHER__ .","” First-time winners include the Dodge Charger, Subaru WRX, Toyota Prius v, Chevrolet Tahoe, Ford Transit Connect, Hyundai Genesis, Audi TT and Porsche Macan.",reject,0.9934753776,0
478,"U.S. sales rise 9 % ; __NE_FROM__ , __NE_TO__ , __NE_OTHER__ offset declines at __NE_OTHER__ , __NE_OTHER__ .","U.S. sales rise 9%; Toyota, Honda, VW offset declines at GM, Ford.",reject,0.9024594426,0
479,"Compare that with rivals __NE_OTHER__ , __NE_FROM__ and __NE_TO__ , which have had relatively little turnover in their sales and marketing leadership in recent years .","Compare that with rivals Ford, Toyota and Honda, which have had relatively little turnover in their sales and marketing leadership in recent years.",reject,0.7559925318,0
480,I ' m sure __NE_FROM__ and __NE_TO__ and __NE_OTHER__ all have technology challenges .,I'm sure GM and Chrysler and Toyota all have technology challenges.,reject,0.871714592,0
481,"just yet as aside from current cars like the __NE_FROM__ and __NE_TO__ , new fuel cell models are on their way .","just yet as aside from current cars like the Honda Clarity and Toyota Mirai, new fuel cell models are on their way.",B_supplies_A,0.4420329928,1
482,It notes that the __NE_FROM__ ' s rival __NE_TO__ brand sells twice as many vehicles as __NE_OTHER__ with about one-fifth as many dealers .,It notes that the Toyota Motor Corp.'s rival Lexus brand sells twice as many vehicles as Lincoln with about one-fifth as many dealers.,reject,0.45371669530000003,0
483,"The __NE_OTHER__ and Chevrolet Volt electric vehicles , as well as an assortment of __NE_OTHER__ , __NE_FROM__ and __NE_TO__ hybrids , would receive top fuel economy and emissions ratings if 2011 models were graded under the __NE_OTHER__ ' s new window-sticker system , a consumer group said .","The Nissan Leaf and Chevrolet Volt electric vehicles, as well as an assortment of Ford, Honda and Toyota hybrids, would receive top fuel economy and emissions ratings if 2011 models were graded under the EPA's new window-sticker system, a consumer group said.",reject,0.9907576442,0
